Tanggal,Hari,Bulan,Tahun,Rayon,Weekend,Libur_Nasional,Jumlah Jukir,Total_Pendapatan
2024-12-11,Rabu,12,2024,3,0,0,66,2051000
2024-12-11,Rabu,12,2024,4,0,0,122,1900000
2024-12-11,Rabu,12,2024,5,0,0,70,2113000
2024-12-12,Kamis,12,2024,1,0,0,80,1210000
2024-12-12,Kamis,12,2024,2,0,0,82,1968000
2024-12-12,Kamis,12,2024,3,0,0,66,2042000
2024-12-12,Kamis,12,2024,4,0,0,122,1824000
2024-12-12,Kamis,12,2024,5,0,0,70,2121000
2024-12-13,Jumat,12,2024,1,0,0,80,1184000
2024-12-13,Jumat,12,2024,2,0,0,82,1388000
2024-12-13,Jumat,12,2024,3,0,0,66,2036000
2024-12-13,Jumat,12,2024,4,0,0,122,1803000
2024-12-13,Jumat,12,2024,5,0,0,70,2098000
2024-12-14,Sabtu,12,2024,1,1,0,80,1043000
2024-12-14,Sabtu,12,2024,2,1,0,82,1901000
2024-12-14,Sabtu,12,2024,3,1,0,66,2021000
2024-12-14,Sabtu,12,2024,4,1,0,122,1553000
2024-12-14,Sabtu,12,2024,5,1,0,70,2054000
2024-12-15,Minggu,12,2024,1,1,0,80,330000
2024-12-15,Minggu,12,2024,2,1,0,82,821000
2024-12-15,Minggu,12,2024,3,1,0,66,230000
2024-12-15,Minggu,12,2024,4,1,0,122,556000
2024-12-15,Minggu,12,2024,5,1,0,70,168000
2024-12-16,Senin,12,2024,1,0,0,80,1225000
2024-12-16,Senin,12,2024,2,0,0,82,1967000
2024-12-16,Senin,12,2024,3,0,0,66,2064000
2024-12-16,Senin,12,2024,4,0,0,122,1901000
2024-12-16,Senin,12,2024,5,0,0,70,2125000
2024-12-17,Selasa,12,2024,1,0,0,80,1220000
2024-12-17,Selasa,12,2024,2,0,0,82,1963000
2024-12-17,Selasa,12,2024,3,0,0,66,2029000
2024-12-17,Selasa,12,2024,4,0,0,122,1804000
2024-12-17,Selasa,12,2024,5,0,0,70,2106000
2024-12-18,Rabu,12,2024,1,0,0,80,1200000
2024-12-18,Rabu,12,2024,2,0,0,82,1975000
2024-12-18,Rabu,12,2024,3,0,0,66,2048000
2024-12-18,Rabu,12,2024,4,0,0,122,1932000
2024-12-18,Rabu,12,2024,5,0,0,70,2135000
2024-12-19,Kamis,12,2024,1,0,0,80,1201000
2024-12-19,Kamis,12,2024,2,0,0,82,1959000
2024-12-19,Kamis,12,2024,3,0,0,66,2032000
2024-12-19,Kamis,12,2024,4,0,0,122,1805000
2024-12-19,Kamis,12,2024,5,0,0,70,2069000
2024-12-20,Jumat,12,2024,1,0,0,80,1230000
2024-12-20,Jumat,12,2024,2,0,0,82,1960000
2024-12-20,Jumat,12,2024,3,0,0,66,2065000
2024-12-20,Jumat,12,2024,4,0,0,122,1800000
2024-12-20,Jumat,12,2024,5,0,0,70,2123000
2024-12-21,Sabtu,12,2024,1,1,0,80,1031000
2024-12-21,Sabtu,12,2024,2,1,0,82,1950000
2024-12-21,Sabtu,12,2024,3,1,0,66,2032000
2024-12-21,Sabtu,12,2024,4,1,0,122,1512000
2024-12-21,Sabtu,12,2024,5,1,0,70,2116000
2024-12-22,Minggu,12,2024,1,1,0,80,308000
2024-12-22,Minggu,12,2024,2,1,0,82,811000
2024-12-22,Minggu,12,2024,3,1,0,66,245000
2024-12-22,Minggu,12,2024,4,1,0,122,531000
2024-12-22,Minggu,12,2024,5,1,0,70,168000
2024-12-23,Senin,12,2024,1,0,0,80,1156000
2024-12-23,Senin,12,2024,2,0,0,82,1925000
2024-12-23,Senin,12,2024,3,0,0,66,2038000
2024-12-23,Senin,12,2024,4,0,0,122,1800000
2024-12-23,Senin,12,2024,5,0,0,70,2113000
2024-12-24,Selasa,12,2024,1,0,0,80,1155000
2024-12-24,Selasa,12,2024,2,0,0,82,1932000
2024-12-24,Selasa,12,2024,3,0,0,66,2064000
2024-12-24,Selasa,12,2024,4,0,0,122,1812000
2024-12-24,Selasa,12,2024,5,0,0,70,2101000
2024-12-25,Rabu,12,2024,1,0,0,80,371000
2024-12-25,Rabu,12,2024,2,0,0,82,1229000
2024-12-25,Rabu,12,2024,3,0,0,66,1157000
2024-12-25,Rabu,12,2024,4,0,0,122,845000
2024-12-25,Rabu,12,2024,5,0,0,70,756000
2024-12-26,Kamis,12,2024,1,0,0,80,850000
2024-12-26,Kamis,12,2024,2,0,0,82,1953000
2024-12-26,Kamis,12,2024,3,0,0,66,2051000
2024-12-26,Kamis,12,2024,4,0,0,122,1120000
2024-12-26,Kamis,12,2024,5,0,0,70,2000000
2024-12-27,Jumat,12,2024,1,0,0,80,1024000
2024-12-27,Jumat,12,2024,2,0,0,82,1888000
2024-12-27,Jumat,12,2024,3,0,0,66,2048000
2024-12-27,Jumat,12,2024,4,0,0,122,1700000
2024-12-27,Jumat,12,2024,5,0,0,70,2131000
2024-12-28,Sabtu,12,2024,1,1,0,80,1027000
2024-12-28,Sabtu,12,2024,2,1,0,82,1809000
2024-12-28,Sabtu,12,2024,3,1,0,66,2036000
2024-12-28,Sabtu,12,2024,4,1,0,122,1444000
2024-12-28,Sabtu,12,2024,5,1,0,70,2061000
2024-12-29,Minggu,12,2024,1,1,0,80,390000
2024-12-29,Minggu,12,2024,2,1,0,82,737000
2024-12-29,Minggu,12,2024,3,1,0,66,250000
2024-12-29,Minggu,12,2024,4,1,0,122,574000
2024-12-29,Minggu,12,2024,5,1,0,70,168000
2024-12-30,Senin,12,2024,1,0,0,80,1223000
2024-12-30,Senin,12,2024,2,0,0,82,1936000
2024-12-30,Senin,12,2024,3,0,0,66,2034000
2024-12-30,Senin,12,2024,4,0,0,122,1584000
2024-12-30,Senin,12,2024,5,0,0,70,1971000
2024-12-31,Selasa,12,2024,1,0,0,80,1102000
2024-12-31,Selasa,12,2024,2,0,0,82,1766000
2024-12-31,Selasa,12,2024,3,0,0,66,1921000
2024-12-31,Selasa,12,2024,4,0,0,122,1503000
2024-12-31,Selasa,12,2024,5,0,0,70,1692000
2025-01-01,Rabu,1,2025,1,0,0,80,537000
2025-01-01,Rabu,1,2025,2,0,0,82,609000
2025-01-01,Rabu,1,2025,3,0,0,66,955000
2025-01-01,Rabu,1,2025,4,0,0,122,522000
2025-01-01,Rabu,1,2025,5,0,0,70,319000
2025-01-02,Kamis,1,2025,1,0,0,80,1126000
2025-01-02,Kamis,1,2025,2,0,0,82,1919000
2025-01-02,Kamis,1,2025,3,0,0,66,2069000
2025-01-02,Kamis,1,2025,4,0,0,122,1813000
2025-01-02,Kamis,1,2025,5,0,0,70,2090000
2025-01-03,Jumat,1,2025,1,0,0,80,1170000
2025-01-03,Jumat,1,2025,2,0,0,82,1893000
2025-01-03,Jumat,1,2025,3,0,0,66,2037000
2025-01-03,Jumat,1,2025,4,0,0,122,1790000
2025-01-03,Jumat,1,2025,5,0,0,70,2141000
2025-01-04,Sabtu,1,2025,1,1,0,80,1070000
2025-01-04,Sabtu,1,2025,2,1,0,82,1903000
2025-01-04,Sabtu,1,2025,3,1,0,66,2057000
2025-01-04,Sabtu,1,2025,4,1,0,122,1570000
2025-01-04,Sabtu,1,2025,5,1,0,70,2102000
2025-01-05,Minggu,1,2025,1,1,0,80,434000
2025-01-05,Minggu,1,2025,2,1,0,82,825000
2025-01-05,Minggu,1,2025,3,1,0,66,240000
2025-01-05,Minggu,1,2025,4,1,0,122,614000
2025-01-05,Minggu,1,2025,5,1,0,70,168000
2025-01-06,Senin,1,2025,1,0,0,80,1179000
2025-01-06,Senin,1,2025,2,0,0,82,1948000
2025-01-06,Senin,1,2025,3,0,0,66,2077000
2025-01-06,Senin,1,2025,4,0,0,122,1870000
2025-01-06,Senin,1,2025,5,0,0,70,2166000
2025-01-07,Selasa,1,2025,1,0,0,80,1235000
2025-01-07,Selasa,1,2025,2,0,0,82,1924000
2025-01-07,Selasa,1,2025,3,0,0,66,2009000
2025-01-07,Selasa,1,2025,4,0,0,122,1904000
2025-01-07,Selasa,1,2025,5,0,0,70,2116000
2025-01-08,Rabu,1,2025,1,0,0,80,1240000
2025-01-08,Rabu,1,2025,2,0,0,82,1958000
2025-01-08,Rabu,1,2025,3,0,0,66,2024000
2025-01-08,Rabu,1,2025,4,0,0,122,2015000
2025-01-08,Rabu,1,2025,5,0,0,70,2150000
2025-01-09,Kamis,1,2025,1,0,0,80,1149000
2025-01-09,Kamis,1,2025,2,0,0,82,1970000
2025-01-09,Kamis,1,2025,3,0,0,66,2075000
2025-01-09,Kamis,1,2025,4,0,0,122,1970000
2025-01-09,Kamis,1,2025,5,0,0,70,2143000
2025-01-10,Jumat,1,2025,1,0,0,80,1134000
2025-01-10,Jumat,1,2025,2,0,0,82,1964000
2025-01-10,Jumat,1,2025,3,0,0,66,2030000
2025-01-10,Jumat,1,2025,4,0,0,122,1972000
2025-01-10,Jumat,1,2025,5,0,0,70,2122000
2025-01-11,Sabtu,1,2025,1,1,0,80,1151000
2025-01-11,Sabtu,1,2025,2,1,0,82,1960000
2025-01-11,Sabtu,1,2025,3,1,0,66,2047000
2025-01-11,Sabtu,1,2025,4,1,0,122,1512000
2025-01-11,Sabtu,1,2025,5,1,0,70,2150000
2025-01-12,Minggu,1,2025,1,1,0,80,344000
2025-01-12,Minggu,1,2025,2,1,0,82,802000
2025-01-12,Minggu,1,2025,3,1,0,66,240000
2025-01-12,Minggu,1,2025,4,1,0,122,575000
2025-01-12,Minggu,1,2025,5,1,0,70,115000
2025-01-13,Senin,1,2025,1,0,0,80,1231000
2025-01-13,Senin,1,2025,2,0,0,82,1960000
2025-01-13,Senin,1,2025,3,0,0,66,2071000
2025-01-13,Senin,1,2025,4,0,0,122,1988000
2025-01-13,Senin,1,2025,5,0,0,70,2153000
2025-01-14,Selasa,1,2025,1,0,0,80,1244000
2025-01-14,Selasa,1,2025,2,0,0,82,1970000
2025-01-14,Selasa,1,2025,3,0,0,66,2108000
2025-01-14,Selasa,1,2025,4,0,0,122,1987000
2025-01-14,Selasa,1,2025,5,0,0,70,2127000
2025-01-15,Rabu,1,2025,1,0,0,80,1246000
2025-01-15,Rabu,1,2025,2,0,0,82,1953000
2025-01-15,Rabu,1,2025,3,0,0,66,2058000
2025-01-15,Rabu,1,2025,4,0,0,122,1928000
2025-01-15,Rabu,1,2025,5,0,0,70,2144000
2025-01-16,Kamis,1,2025,1,0,0,80,1117000
2025-01-16,Kamis,1,2025,2,0,0,82,1943000
2025-01-16,Kamis,1,2025,3,0,0,66,2054000
2025-01-16,Kamis,1,2025,4,0,0,122,1719000
2025-01-16,Kamis,1,2025,5,0,0,70,2119000
2025-01-17,Jumat,1,2025,1,0,0,80,1160000
2025-01-17,Jumat,1,2025,2,0,0,82,1986000
2025-01-17,Jumat,1,2025,3,0,0,66,2021000
2025-01-17,Jumat,1,2025,4,0,0,122,1935000
2025-01-17,Jumat,1,2025,5,0,0,70,2191000
2025-01-18,Sabtu,1,2025,1,1,0,80,1000000
2025-01-18,Sabtu,1,2025,2,1,0,82,1900000
2025-01-18,Sabtu,1,2025,3,1,0,66,2039000
2025-01-18,Sabtu,1,2025,4,1,0,122,1488000
2025-01-18,Sabtu,1,2025,5,1,0,70,2142000
2025-01-19,Minggu,1,2025,1,1,0,80,294000
2025-01-19,Minggu,1,2025,2,1,0,82,810000
2025-01-19,Minggu,1,2025,3,1,0,66,250000
2025-01-19,Minggu,1,2025,4,1,0,122,601000
2025-01-19,Minggu,1,2025,5,1,0,70,226000
2025-01-20,Senin,1,2025,1,0,0,80,1205000
2025-01-20,Senin,1,2025,2,0,0,82,1966000
2025-01-20,Senin,1,2025,3,0,0,66,2019000
2025-01-20,Senin,1,2025,4,0,0,122,1970000
2025-01-20,Senin,1,2025,5,0,0,70,2059000
2025-01-21,Selasa,1,2025,1,0,0,80,1119000
2025-01-21,Selasa,1,2025,2,0,0,82,1865000
2025-01-21,Selasa,1,2025,3,0,0,66,2056000
2025-01-21,Selasa,1,2025,4,0,0,122,1874000
2025-01-21,Selasa,1,2025,5,0,0,70,2018000
2025-01-22,Rabu,1,2025,1,0,0,80,1138000
2025-01-22,Rabu,1,2025,2,0,0,82,1909000
2025-01-22,Rabu,1,2025,3,0,0,66,1942000
2025-01-22,Rabu,1,2025,4,0,0,122,1832000
2025-01-22,Rabu,1,2025,5,0,0,70,2130000
2025-01-23,Kamis,1,2025,1,0,0,80,966000
2025-01-23,Kamis,1,2025,2,0,0,82,1904000
2025-01-23,Kamis,1,2025,3,0,0,66,2047000
2025-01-23,Kamis,1,2025,4,0,0,122,1667000
2025-01-23,Kamis,1,2025,5,0,0,70,2118000
2025-01-24,Jumat,1,2025,1,0,0,80,969000
2025-01-24,Jumat,1,2025,2,0,0,82,1997000
2025-01-24,Jumat,1,2025,3,0,0,66,1958000
2025-01-24,Jumat,1,2025,4,0,0,122,1717000
2025-01-24,Jumat,1,2025,5,0,0,70,2202000
2025-01-25,Sabtu,1,2025,1,1,0,80,937000
2025-01-25,Sabtu,1,2025,2,1,0,82,1965000
2025-01-25,Sabtu,1,2025,3,1,0,66,2019000
2025-01-25,Sabtu,1,2025,4,1,0,122,1570000
2025-01-25,Sabtu,1,2025,5,1,0,70,2148000
2025-01-26,Minggu,1,2025,1,1,0,80,303000
2025-01-26,Minggu,1,2025,2,1,0,82,778000
2025-01-26,Minggu,1,2025,3,1,0,66,250000
2025-01-26,Minggu,1,2025,4,1,0,122,573000
2025-01-26,Minggu,1,2025,5,1,0,70,225000
2025-01-27,Senin,1,2025,1,0,0,80,645000
2025-01-27,Senin,1,2025,2,0,0,82,1281000
2025-01-27,Senin,1,2025,3,0,0,66,1887000
2025-01-27,Senin,1,2025,4,0,0,122,1254000
2025-01-27,Senin,1,2025,5,0,0,70,1259000
2025-01-28,Selasa,1,2025,1,0,0,80,819000
2025-01-28,Selasa,1,2025,2,0,0,82,1860000
2025-01-28,Selasa,1,2025,3,0,0,66,2027000
2025-01-28,Selasa,1,2025,4,0,0,122,1383000
2025-01-28,Selasa,1,2025,5,0,0,70,2136000
2025-01-29,Rabu,1,2025,1,0,0,80,373000
2025-01-29,Rabu,1,2025,2,0,0,82,1105000
2025-01-29,Rabu,1,2025,3,0,0,66,1579000
2025-01-29,Rabu,1,2025,4,0,0,122,807000
2025-01-29,Rabu,1,2025,5,0,0,70,632000
2025-01-31,Jumat,1,2025,1,0,0,80,1024000
2025-01-31,Jumat,1,2025,2,0,0,82,1956000
2025-01-31,Jumat,1,2025,3,0,0,66,2050000
2025-01-31,Jumat,1,2025,4,0,0,122,1877000
2025-01-31,Jumat,1,2025,5,0,0,70,2173000
2025-02-01,Sabtu,2,2025,1,1,0,80,899000
2025-02-01,Sabtu,2,2025,2,1,0,82,1845000
2025-02-01,Sabtu,2,2025,3,1,0,66,1993000
2025-02-01,Sabtu,2,2025,4,1,0,122,1572000
2025-02-01,Sabtu,2,2025,5,1,0,70,2093000
2025-02-02,Minggu,2,2025,1,1,0,80,315000
2025-02-02,Minggu,2,2025,2,1,0,82,814000
2025-02-02,Minggu,2,2025,3,1,0,66,245000
2025-02-02,Minggu,2,2025,4,1,0,122,625000
2025-02-02,Minggu,2,2025,5,1,0,70,211000
2025-02-03,Senin,2,2025,1,0,0,80,1228000
2025-02-03,Senin,2,2025,2,0,0,82,1985000
2025-02-03,Senin,2,2025,3,0,0,66,2098000
2025-02-03,Senin,2,2025,4,0,0,122,1971000
2025-02-03,Senin,2,2025,5,0,0,70,2143000
2025-02-04,Selasa,2,2025,1,0,0,80,1157000
2025-02-04,Selasa,2,2025,2,0,0,82,1970000
2025-02-04,Selasa,2,2025,3,0,0,66,2057000
2025-02-04,Selasa,2,2025,4,0,0,122,1972000
2025-02-04,Selasa,2,2025,5,0,0,70,2167000
2025-02-05,Rabu,2,2025,1,0,0,80,1156000
2025-02-05,Rabu,2,2025,2,0,0,82,1988000
2025-02-05,Rabu,2,2025,3,0,0,66,2034000
2025-02-05,Rabu,2,2025,4,0,0,122,1997000
2025-02-05,Rabu,2,2025,5,0,0,70,2176000
2025-02-06,Kamis,2,2025,1,0,0,80,1097000
2025-02-06,Kamis,2,2025,2,0,0,82,1877000
2025-02-06,Kamis,2,2025,3,0,0,66,1981000
2025-02-06,Kamis,2,2025,4,0,0,122,1745000
2025-02-06,Kamis,2,2025,5,0,0,70,2155000
2025-02-07,Jumat,2,2025,1,0,0,80,1071000
2025-02-07,Jumat,2,2025,2,0,0,82,1968000
2025-02-07,Jumat,2,2025,3,0,0,66,1956000
2025-02-07,Jumat,2,2025,4,0,0,122,1932000
2025-02-07,Jumat,2,2025,5,0,0,70,2174000
2025-02-08,Sabtu,2,2025,1,1,0,80,1048000
2025-02-08,Sabtu,2,2025,2,1,0,82,1971000
2025-02-08,Sabtu,2,2025,3,1,0,66,1982000
2025-02-08,Sabtu,2,2025,4,1,0,122,1510000
2025-02-08,Sabtu,2,2025,5,1,0,70,2130000
2025-02-09,Minggu,2,2025,1,1,0,80,304000
2025-02-09,Minggu,2,2025,2,1,0,82,728000
2025-02-09,Minggu,2,2025,3,1,0,66,250000
2025-02-09,Minggu,2,2025,4,1,0,122,606000
2025-02-09,Minggu,2,2025,5,1,0,70,225000
2025-02-10,Senin,2,2025,1,0,0,80,1193000
2025-02-10,Senin,2,2025,2,0,0,82,1949000
2025-02-10,Senin,2,2025,3,0,0,66,2081000
2025-02-10,Senin,2,2025,4,0,0,122,1970000
2025-02-10,Senin,2,2025,5,0,0,70,2163000
2025-02-11,Selasa,2,2025,1,0,0,80,1200000
2025-02-11,Selasa,2,2025,2,0,0,82,1984000
2025-02-11,Selasa,2,2025,3,0,0,66,2097000
2025-02-11,Selasa,2,2025,4,0,0,122,1910000
2025-02-11,Selasa,2,2025,5,0,0,70,2186000
2025-02-12,Rabu,2,2025,1,0,0,80,1044000
2025-02-12,Rabu,2,2025,2,0,0,82,1884000
2025-02-12,Rabu,2,2025,3,0,0,66,2025000
2025-02-12,Rabu,2,2025,4,0,0,122,1971000
2025-02-12,Rabu,2,2025,5,0,0,70,2093000
2025-02-13,Kamis,2,2025,1,0,0,80,1098000
2025-02-13,Kamis,2,2025,2,0,0,82,1937000
2025-02-13,Kamis,2,2025,3,0,0,66,2037000
2025-02-13,Kamis,2,2025,4,0,0,122,1796000
2025-02-13,Kamis,2,2025,5,0,0,70,2062000
2025-02-14,Jumat,2,2025,1,0,0,80,1051000
2025-02-14,Jumat,2,2025,2,0,0,82,1990000
2025-02-14,Jumat,2,2025,3,0,0,66,1968000
2025-02-14,Jumat,2,2025,4,0,0,122,1970000
2025-02-14,Jumat,2,2025,5,0,0,70,2169000
2025-02-15,Sabtu,2,2025,1,1,0,80,1063000
2025-02-15,Sabtu,2,2025,2,1,0,82,1952000
2025-02-15,Sabtu,2,2025,3,1,0,66,1971000
2025-02-15,Sabtu,2,2025,4,1,0,122,1587000
2025-02-15,Sabtu,2,2025,5,1,0,70,2149000
2025-02-16,Minggu,2,2025,1,1,0,80,332000
2025-02-16,Minggu,2,2025,2,1,0,82,748000
2025-02-16,Minggu,2,2025,3,1,0,66,250000
2025-02-16,Minggu,2,2025,4,1,0,122,600000
2025-02-16,Minggu,2,2025,5,1,0,70,226000
2025-02-17,Senin,2,2025,1,0,0,80,1025000
2025-02-17,Senin,2,2025,2,0,0,82,1850000
2025-02-17,Senin,2,2025,3,0,0,66,2021000
2025-02-17,Senin,2,2025,4,0,0,122,1742000
2025-02-17,Senin,2,2025,5,0,0,70,2111000
2025-02-18,Selasa,2,2025,1,0,0,80,1273000
2025-02-18,Selasa,2,2025,2,0,0,82,1950000
2025-02-18,Selasa,2,2025,3,0,0,66,2078000
2025-02-18,Selasa,2,2025,4,0,0,122,1975000
2025-02-18,Selasa,2,2025,5,0,0,70,2150000
2025-02-19,Rabu,2,2025,1,0,0,80,1256000
2025-02-19,Rabu,2,2025,2,0,0,82,1925000
2025-02-19,Rabu,2,2025,3,0,0,66,1991000
2025-02-19,Rabu,2,2025,4,0,0,122,1947000
2025-02-19,Rabu,2,2025,5,0,0,70,2194000
2025-02-20,Kamis,2,2025,1,0,0,80,1225000
2025-02-20,Kamis,2,2025,2,0,0,82,1986000
2025-02-20,Kamis,2,2025,3,0,0,66,2029000
2025-02-20,Kamis,2,2025,4,0,0,122,1910000
2025-02-20,Kamis,2,2025,5,0,0,70,2172000
2025-02-21,Jumat,2,2025,1,0,0,80,1073000
2025-02-21,Jumat,2,2025,2,0,0,82,1860000
2025-02-21,Jumat,2,2025,3,0,0,66,1967000
2025-02-21,Jumat,2,2025,4,0,0,122,1463000
2025-02-21,Jumat,2,2025,5,0,0,70,2153000
2025-02-22,Sabtu,2,2025,1,1,0,80,977000
2025-02-22,Sabtu,2,2025,2,1,0,82,1976000
2025-02-22,Sabtu,2,2025,3,1,0,66,1996000
2025-02-22,Sabtu,2,2025,4,1,0,122,1509000
2025-02-22,Sabtu,2,2025,5,1,0,70,2193000
2025-02-23,Minggu,2,2025,1,1,0,80,400000
2025-02-23,Minggu,2,2025,2,1,0,82,832000
2025-02-23,Minggu,2,2025,3,1,0,66,250000
2025-02-23,Minggu,2,2025,4,1,0,122,557000
2025-02-23,Minggu,2,2025,5,1,0,70,221000
2025-02-24,Senin,2,2025,1,0,0,80,1162000
2025-02-24,Senin,2,2025,2,0,0,82,1911000
2025-02-24,Senin,2,2025,3,0,0,66,1997000
2025-02-24,Senin,2,2025,4,0,0,122,1455000
2025-02-24,Senin,2,2025,5,0,0,70,2197000
2025-02-25,Selasa,2,2025,1,0,0,80,1256000
2025-02-25,Selasa,2,2025,2,0,0,82,1990000
2025-02-25,Selasa,2,2025,3,0,0,66,2107000
2025-02-25,Selasa,2,2025,4,0,0,122,1900000
2025-02-25,Selasa,2,2025,5,0,0,70,2166000
2025-02-26,Rabu,2,2025,1,0,0,80,1256000
2025-02-26,Rabu,2,2025,2,0,0,82,1990000
2025-02-26,Rabu,2,2025,3,0,0,66,2041000
2025-02-26,Rabu,2,2025,4,0,0,122,1900000
2025-02-26,Rabu,2,2025,5,0,0,70,2218000
2025-02-27,Kamis,2,2025,1,0,0,80,1130000
2025-02-27,Kamis,2,2025,2,0,0,82,1988000
2025-02-27,Kamis,2,2025,3,0,0,66,2089000
2025-02-27,Kamis,2,2025,4,0,0,122,1805000
2025-02-27,Kamis,2,2025,5,0,0,70,2194000
2025-02-28,Jumat,2,2025,1,0,0,80,1175000
2025-02-28,Jumat,2,2025,2,0,0,82,1802000
2025-02-28,Jumat,2,2025,3,0,0,66,2061000
2025-02-28,Jumat,2,2025,4,0,0,122,1755000
2025-02-28,Jumat,2,2025,5,0,0,70,2189000
2025-03-01,Sabtu,3,2025,1,1,0,80,377000
2025-03-01,Sabtu,3,2025,2,1,0,82,1463000
2025-03-01,Sabtu,3,2025,3,1,0,66,1724000
2025-03-01,Sabtu,3,2025,4,1,0,122,1045000
2025-03-01,Sabtu,3,2025,5,1,0,70,1674000
2025-03-02,Minggu,3,2025,1,1,0,80,235000
2025-03-02,Minggu,3,2025,2,1,0,82,671000
2025-03-02,Minggu,3,2025,3,1,0,66,240000
2025-03-02,Minggu,3,2025,4,1,0,122,371000
2025-03-02,Minggu,3,2025,5,1,0,70,180000
2025-03-03,Senin,3,2025,1,0,0,80,883000
2025-03-03,Senin,3,2025,2,0,0,82,1669000
2025-03-03,Senin,3,2025,3,0,0,66,1955000
2025-03-03,Senin,3,2025,4,0,0,122,1614000
2025-03-03,Senin,3,2025,5,0,0,70,2055000
2025-03-04,Selasa,3,2025,1,0,0,80,908000
2025-03-04,Selasa,3,2025,2,0,0,82,1783000
2025-03-04,Selasa,3,2025,3,0,0,66,2039000
2025-03-04,Selasa,3,2025,4,0,0,122,1736000
2025-03-04,Selasa,3,2025,5,0,0,70,2100000
2025-03-05,Rabu,3,2025,1,0,0,80,926000
2025-03-05,Rabu,3,2025,2,0,0,82,1921000
2025-03-05,Rabu,3,2025,3,0,0,66,1967000
2025-03-05,Rabu,3,2025,4,0,0,122,1672000
2025-03-05,Rabu,3,2025,5,0,0,70,2177000
2025-03-06,Kamis,3,2025,1,0,0,80,964000
2025-03-06,Kamis,3,2025,2,0,0,82,1881000
2025-03-06,Kamis,3,2025,3,0,0,66,2053000
2025-03-06,Kamis,3,2025,4,0,0,122,1729000
2025-03-06,Kamis,3,2025,5,0,0,70,2054000
2025-03-07,Jumat,3,2025,1,0,0,80,849000
2025-03-07,Jumat,3,2025,2,0,0,82,1915000
2025-03-07,Jumat,3,2025,3,0,0,66,1866000
2025-03-07,Jumat,3,2025,4,0,0,122,1666000
2025-03-07,Jumat,3,2025,5,0,0,70,2121000
2025-03-08,Sabtu,3,2025,1,1,0,80,764000
2025-03-08,Sabtu,3,2025,2,1,0,82,1768000
2025-03-08,Sabtu,3,2025,3,1,0,66,1958000
2025-03-08,Sabtu,3,2025,4,1,0,122,1349000
2025-03-08,Sabtu,3,2025,5,1,0,70,2140000
2025-03-09,Minggu,3,2025,1,1,0,80,302000
2025-03-09,Minggu,3,2025,2,1,0,82,800000
2025-03-09,Minggu,3,2025,3,1,0,66,245000
2025-03-09,Minggu,3,2025,4,1,0,122,625000
2025-03-09,Minggu,3,2025,5,1,0,70,180000
2025-03-10,Senin,3,2025,1,0,0,80,1011000
2025-03-10,Senin,3,2025,2,0,0,82,1934000
2025-03-10,Senin,3,2025,3,0,0,66,1995000
2025-03-10,Senin,3,2025,4,0,0,122,1702000
2025-03-10,Senin,3,2025,5,0,0,70,2164000
2025-03-11,Selasa,3,2025,1,0,0,80,1063000
2025-03-11,Selasa,3,2025,2,0,0,82,1925000
2025-03-11,Selasa,3,2025,3,0,0,66,2001000
2025-03-11,Selasa,3,2025,4,0,0,122,1723000
2025-03-11,Selasa,3,2025,5,0,0,70,2109000
2025-03-12,Rabu,3,2025,1,0,0,80,913000
2025-03-12,Rabu,3,2025,2,0,0,82,1901000
2025-03-12,Rabu,3,2025,3,0,0,66,1951000
2025-03-12,Rabu,3,2025,4,0,0,122,1566000
2025-03-12,Rabu,3,2025,5,0,0,70,2200000
2025-03-13,Kamis,3,2025,1,0,0,80,963000
2025-03-13,Kamis,3,2025,2,0,0,82,1920000
2025-03-13,Kamis,3,2025,3,0,0,66,2036000
2025-03-13,Kamis,3,2025,4,0,0,122,1714000
2025-03-13,Kamis,3,2025,5,0,0,70,2092000
2025-03-14,Jumat,3,2025,1,0,0,80,939000
2025-03-14,Jumat,3,2025,2,0,0,82,1913000
2025-03-14,Jumat,3,2025,3,0,0,66,1951000
2025-03-14,Jumat,3,2025,4,0,0,122,1669000
2025-03-14,Jumat,3,2025,5,0,0,70,2144000
2025-03-15,Sabtu,3,2025,1,1,0,80,852000
2025-03-15,Sabtu,3,2025,2,1,0,82,1644000
2025-03-15,Sabtu,3,2025,3,1,0,66,1936000
2025-03-15,Sabtu,3,2025,4,1,0,122,1225000
2025-03-15,Sabtu,3,2025,5,1,0,70,2028000
2025-03-16,Minggu,3,2025,1,1,0,80,308000
2025-03-16,Minggu,3,2025,2,1,0,82,829000
2025-03-16,Minggu,3,2025,3,1,0,66,250000
2025-03-16,Minggu,3,2025,4,1,0,122,571000
2025-03-16,Minggu,3,2025,5,1,0,70,226000
2025-03-17,Senin,3,2025,1,0,0,80,984000
2025-03-17,Senin,3,2025,2,0,0,82,1903000
2025-03-17,Senin,3,2025,3,0,0,66,2027000
2025-03-17,Senin,3,2025,4,0,0,122,1628000
2025-03-17,Senin,3,2025,5,0,0,70,2172000
2025-03-18,Selasa,3,2025,1,0,0,80,993000
2025-03-18,Selasa,3,2025,2,0,0,82,1967000
2025-03-18,Selasa,3,2025,3,0,0,66,2050000
2025-03-18,Selasa,3,2025,4,0,0,122,1726000
2025-03-18,Selasa,3,2025,5,0,0,70,2197000
2025-03-19,Rabu,3,2025,1,0,0,80,1011000
